,X,KNN_Density,Mode
1446,110.531,0.14402529084107113,116.037
1447,94.319,0.21022708519515745,94.192
1448,92.457,0.15974430687264796,94.192
1449,137.315,0.09888849333491512,140.149
1450,143.506,0.12468479683360521,140.149
1451,160.618,0.06386573277082971,152.892
1452,81.347,0.03798358660852189,94.192
1453,184.636,0.08820917641826514,179.066
1454,211.081,0.08079943608457564,207.019
1455,90.793,0.1399594033754582,94.192
1456,183.572,0.08499859752314053,179.066
1457,90.587,0.13506502908422768,94.192
1458,139.41,0.14534611196970396,140.149
1459,99.627,0.1436978987343658,96.882
1460,148.355,0.08650519031141984,152.892
1461,89.025,0.10319098515298428,94.192
1462,160.812,0.059343571088405905,152.892
1463,117.915,0.11736316423296451,116.037
1464,110.593,0.14326310957736854,116.037
1465,114.222,0.13397957936843105,116.037
1466,94.342,0.20907515812876942,94.192
1467,99.434,0.1531856878611823,96.882
1468,220.949,0.03607474326056136,207.019
1469,205.1,0.0906151354098213,207.019
1470,94.767,0.20679952709084182,96.882
1471,129.402,0.08089138422630991,123.592
1472,133.443,0.08163265306122448,140.149
1473,104.481,0.25251887578596627,104.021
1474,161.783,0.057840365680673876,152.892
1475,189.775,0.08314608834238543,196.009
1476,124.378,0.15234975115191673,123.592
1477,151.79,0.12442105328642589,152.892
1478,134.104,0.08873548298590289,140.149
1479,160.737,0.06111712945066434,152.892
1480,128.141,0.09692792749480748,123.592
1481,133.166,0.07711764474075788,140.149
1482,126.605,0.07966319040402735,123.592
1483,171.433,0.11522176271783266,171.342
1484,153.481,0.1521121687301198,152.892
1485,165.791,0.057979723215237956,171.342
1486,195.57,0.09920019840039787,196.009
1487,192.275,0.07957332781624983,196.009
1488,193.963,0.10200791356991891,196.009
1489,220.205,0.04035433690480008,207.019
1490,128.178,0.0992001984003961,123.592
1491,150.715,0.10155331894525878,152.892
1492,181.84,0.091994551346713,179.066
1493,121.221,0.13042297082399099,123.592
1494,103.962,0.24458943706273734,104.021
1495,152.745,0.15747039556563594,152.892
1496,193.598,0.1056197189480404,196.009
1497,200.25,0.06817143753110277,196.009
1498,115.09,0.17188793456707732,116.037
1499,77.314,0.041683333052665625,79.31
